time,geo,variable,value
2020-03-23,zrh_schmls,kbi_pm10,1
2020-03-23,zrh_schmls,no2,17.33
2020-03-23,zrh_schmls,o3_max_h,74.33
2020-03-23,zrh_schmls,pm10,12.1
2020-03-23,zrh_stmpf,kbi,1
2020-03-23,zrh_stmpf,kbi_no2,1
2020-03-23,zrh_stmpf,kbi_o3,1
2020-03-23,zrh_stmpf,kbi_pm10,1
2020-03-23,zrh_stmpf,no2,11.68
2020-03-23,zrh_stmpf,o3_max_h,78.88
2020-03-23,zrh_stmpf,p,975.69
2020-03-23,zrh_stmpf,pm10,11.9
2020-03-23,zrh_stmpf,t,2.75
2020-03-24,zrh_heub,no2,8.19
2020-03-24,zrh_heub,o3_max_h,82.33
2020-03-24,zrh_rsgrt,kbi,1
2020-03-24,zrh_rsgrt,kbi_no2,1
2020-03-24,zrh_rsgrt,kbi_o3,1
2020-03-24,zrh_rsgrt,kbi_pm10,1
2020-03-24,zrh_rsgrt,no2,22.75
2020-03-24,zrh_rsgrt,o3_max_h,78.37
2020-03-24,zrh_rsgrt,pm10,20.33
2020-03-24,zrh_schmls,kbi,1
2020-03-24,zrh_schmls,kbi_no2,1
2020-03-24,zrh_schmls,kbi_o3,1
2020-03-24,zrh_schmls,kbi_pm10,1
2020-03-24,zrh_schmls,no2,20.72
2020-03-24,zrh_schmls,o3_max_h,76.53
2020-03-24,zrh_schmls,pm10,20.02
2020-03-24,zrh_stmpf,kbi,1
2020-03-24,zrh_stmpf,kbi_no2,1
2020-03-24,zrh_stmpf,kbi_o3,1
2020-03-24,zrh_stmpf,kbi_pm10,1
2020-03-24,zrh_stmpf,no2,15.16
2020-03-24,zrh_stmpf,o3_max_h,78.54
2020-03-24,zrh_stmpf,p,973.98
2020-03-24,zrh_stmpf,pm10,19.08
2020-03-24,zrh_stmpf,t,3
2020-03-25,zrh_heub,no2,8.05
2020-03-25,zrh_heub,o3_max_h,89.93
2020-03-25,zrh_rsgrt,kbi,1
2020-03-25,zrh_rsgrt,kbi_no2,1
2020-03-25,zrh_rsgrt,kbi_o3,1
2020-03-25,zrh_rsgrt,kbi_pm10,1
2020-03-25,zrh_rsgrt,no2,23.83
2020-03-25,zrh_rsgrt,o3_max_h,79.87
2020-03-25,zrh_rsgrt,pm10,25.95
2020-03-25,zrh_schmls,kbi,1
2020-03-25,zrh_schmls,kbi_no2,1
2020-03-25,zrh_schmls,kbi_o3,1
2020-03-25,zrh_schmls,kbi_pm10,1
2020-03-25,zrh_schmls,no2,22.22
2020-03-25,zrh_schmls,o3_max_h,81.04
2020-03-25,zrh_schmls,pm10,26.3
2020-03-25,zrh_stmpf,kbi,1
2020-03-25,zrh_stmpf,kbi_no2,1
2020-03-25,zrh_stmpf,kbi_o3,1
2020-03-25,zrh_stmpf,kbi_pm10,1
2020-03-25,zrh_stmpf,no2,16.4
2020-03-25,zrh_stmpf,o3_max_h,84.37
2020-03-25,zrh_stmpf,p,968
2020-03-25,zrh_stmpf,pm10,24.63
2020-03-25,zrh_stmpf,t,3.37
2020-03-26,zrh_heub,no2,11.21
2020-03-26,zrh_heub,o3_max_h,71.47
2020-03-26,zrh_rsgrt,kbi,1
2020-03-26,zrh_rsgrt,kbi_no2,1
2020-03-26,zrh_rsgrt,kbi_o3,1
2020-03-26,zrh_rsgrt,kbi_pm10,1
2020-03-26,zrh_rsgrt,no2,33.47
2020-03-26,zrh_rsgrt,o3_max_h,71.07
2020-03-26,zrh_rsgrt,pm10,25.99
2020-03-26,zrh_schmls,kbi,1
2020-03-26,zrh_schmls,kbi_no2,1
2020-03-26,zrh_schmls,kbi_o3,1
2020-03-26,zrh_schmls,kbi_pm10,1
2020-03-26,zrh_schmls,no2,34.09
2020-03-26,zrh_schmls,o3_max_h,67.8
2020-03-26,zrh_schmls,pm10,26.18
2020-03-26,zrh_stmpf,kbi,1
2020-03-26,zrh_stmpf,kbi_no2,1
2020-03-26,zrh_stmpf,kbi_o3,1
2020-03-26,zrh_stmpf,kbi_pm10,1
2020-03-26,zrh_stmpf,no2,24.27
2020-03-26,zrh_stmpf,o3_max_h,71.16
2020-03-26,zrh_stmpf,p,963.46
2020-03-26,zrh_stmpf,pm10,24.15
2020-03-26,zrh_stmpf,t,2.89
2020-03-27,zrh_heub,no2,17.34
2020-03-27,zrh_heub,o3_max_h,79.68
2020-03-27,zrh_rsgrt,kbi,1
2020-03-27,zrh_rsgrt,kbi_no2,1
2020-03-27,zrh_rsgrt,kbi_o3,1
2020-03-27,zrh_rsgrt,kbi_pm10,1
2020-03-27,zrh_rsgrt,no2,52.92
2020-03-27,zrh_rsgrt,o3_max_h,62.71
2020-03-27,zrh_rsgrt,pm10,34.29
2020-03-27,zrh_schmls,kbi,1
2020-03-27,zrh_schmls,kbi_no2,1
2020-03-27,zrh_schmls,kbi_o3,1
2020-03-27,zrh_schmls,kbi_pm10,1
2020-03-27,zrh_schmls,no2,52.54
2020-03-27,zrh_schmls,o3_max_h,58.64
2020-03-27,zrh_schmls,pm10,33.66
2020-03-27,zrh_stmpf,kbi,1
2020-03-27,zrh_stmpf,kbi_no2,1
2020-03-27,zrh_stmpf,kbi_o3,1
2020-03-27,zrh_stmpf,kbi_pm10,1
2020-03-27,zrh_stmpf,no2,43.26
2020-03-27,zrh_stmpf,o3_max_h,71.04
2020-03-27,zrh_stmpf,p,963.43
2020-03-27,zrh_stmpf,pm10,30.87
2020-03-27,zrh_stmpf,t,6.61
2020-03-28,zrh_heub,no2,11.12
2020-03-28,zrh_heub,o3_max_h,103.6
2020-03-28,zrh_rsgrt,kbi,3
2020-03-28,zrh_rsgrt,kbi_no2,1
2020-03-28,zrh_rsgrt,kbi_o3,2
2020-03-28,zrh_rsgrt,kbi_pm10,3
2020-03-28,zrh_rsgrt,no2,41.56
2020-03-28,zrh_rsgrt,o3_max_h,92.87
2020-03-28,zrh_rsgrt,pm10,58.14
2020-03-28,zrh_schmls,kbi,3
2020-03-28,zrh_schmls,kbi_no2,1
2020-03-28,zrh_schmls,kbi_o3,2
2020-03-28,zrh_schmls,kbi_pm10,3
2020-03-28,zrh_schmls,no2,42.94
2020-03-28,zrh_schmls,o3_max_h,92.44
2020-03-28,zrh_schmls,pm10,56.43
2020-03-28,zrh_stmpf,kbi,3
2020-03-28,zrh_stmpf,kbi_no2,1
2020-03-28,zrh_stmpf,kbi_o3,2
2020-03-28,zrh_stmpf,kbi_pm10,3
2020-03-28,zrh_stmpf,no2,33.34
2020-03-28,zrh_stmpf,o3_max_h,96.72
2020-03-28,zrh_stmpf,p,965.28
2020-03-28,zrh_stmpf,pm10,52.66
2020-03-28,zrh_stmpf,t,10.31
2020-03-29,zrh_heub,no2,8.22
2020-03-29,zrh_heub,o3_max_h,84.15
2020-03-29,zrh_rsgrt,kbi,1
2020-03-29,zrh_rsgrt,kbi_no2,1
2020-03-29,zrh_rsgrt,kbi_o3,1
2020-03-29,zrh_rsgrt,kbi_pm10,1
2020-03-29,zrh_rsgrt,no2,22.38
2020-03-29,zrh_rsgrt,o3_max_h,74.52
2020-03-29,zrh_rsgrt,pm10,33.23
2020-03-29,zrh_schmls,kbi,1
2020-03-29,zrh_schmls,kbi_no2,1
2020-03-29,zrh_schmls,kbi_o3,1
2020-03-29,zrh_schmls,kbi_pm10,1
2020-03-29,zrh_schmls,no2,23.84
2020-03-29,zrh_schmls,o3_max_h,75.04
2020-03-29,zrh_schmls,pm10,33.23
2020-03-29,zrh_stmpf,kbi,1
2020-03-29,zrh_stmpf,kbi_no2,1
2020-03-29,zrh_stmpf,kbi_o3,1
2020-03-29,zrh_stmpf,kbi_pm10,1
2020-03-29,zrh_stmpf,no2,17.75
2020-03-29,zrh_stmpf,o3_max_h,77
2020-03-29,zrh_stmpf,p,967.02
2020-03-29,zrh_stmpf,pm10,30.84
2020-03-29,zrh_stmpf,t,6.31
2020-03-30,zrh_heub,no2,6.37
2020-03-30,zrh_heub,o3_max_h,71.08
2020-03-30,zrh_rsgrt,kbi,1
2020-03-30,zrh_rsgrt,kbi_no2,1
2020-03-30,zrh_rsgrt,kbi_o3,1
2020-03-30,zrh_rsgrt,kbi_pm10,1
2020-03-30,zrh_rsgrt,no2,23.93
2020-03-30,zrh_rsgrt,o3_max_h,67.87
2020-03-30,zrh_rsgrt,pm10,11.91
2020-03-30,zrh_schmls,kbi,1
2020-03-30,zrh_schmls,kbi_no2,1
2020-03-30,zrh_schmls,kbi_o3,1
2020-03-30,zrh_schmls,kbi_pm10,1
2020-03-30,zrh_schmls,no2,21.21
2020-03-30,zrh_schmls,o3_max_h,62.37
2020-03-30,zrh_schmls,pm10,10.33
2020-03-30,zrh_stmpf,kbi,1
2020-03-30,zrh_stmpf,kbi_no2,1
2020-03-30,zrh_stmpf,kbi_o3,1
2020-03-30,zrh_stmpf,kbi_pm10,1
2020-03-30,zrh_stmpf,no2,15.42
2020-03-30,zrh_stmpf,o3_max_h,65.35
2020-03-30,zrh_stmpf,p,970.83
2020-03-30,zrh_stmpf,pm10,9.73
2020-03-30,zrh_stmpf,t,2.37
2020-03-31,zrh_heub,no2,7.94
2020-03-31,zrh_heub,o3_max_h,94.21
2020-03-31,zrh_rsgrt,kbi,1
2020-03-31,zrh_rsgrt,kbi_no2,1
2020-03-31,zrh_rsgrt,kbi_o3,1
2020-03-31,zrh_rsgrt,kbi_pm10,1
2020-03-31,zrh_rsgrt,no2,28.53
2020-03-31,zrh_rsgrt,o3_max_h,83.07
2020-03-31,zrh_rsgrt,pm10,14.39
2020-03-31,zrh_schmls,kbi,1
2020-03-31,zrh_schmls,kbi_no2,1
2020-03-31,zrh_schmls,kbi_o3,1
2020-03-31,zrh_schmls,kbi_pm10,1
2020-03-31,zrh_schmls,no2,28.26
2020-03-31,zrh_schmls,o3_max_h,81.61
2020-03-31,zrh_schmls,pm10,13.5
2020-03-31,zrh_stmpf,kbi,1
2020-03-31,zrh_stmpf,kbi_no2,1
2020-03-31,zrh_stmpf,kbi_o3,1
2020-03-31,zrh_stmpf,kbi_pm10,1
2020-03-31,zrh_stmpf,no2,19.43
2020-03-31,zrh_stmpf,o3_max_h,86.93
2020-03-31,zrh_stmpf,p,971.83
2020-03-31,zrh_stmpf,pm10,12.42
2020-03-31,zrh_stmpf,t,3.98
2020-04-01,zrh_heub,no2,10.59
2020-04-01,zrh_heub,o3_max_h,95.7
2020-04-01,zrh_rsgrt,kbi,1
2020-04-01,zrh_rsgrt,kbi_no2,1
2020-04-01,zrh_rsgrt,kbi_o3,1
2020-04-01,zrh_rsgrt,kbi_pm10,1
2020-04-01,zrh_rsgrt,no2,41.93
2020-04-01,zrh_rsgrt,o3_max_h,81.79
2020-04-01,zrh_rsgrt,pm10,20.43
2020-04-01,zrh_schmls,kbi,1
2020-04-01,zrh_schmls,kbi_no2,1
2020-04-01,zrh_schmls,kbi_o3,1
2020-04-01,zrh_schmls,kbi_pm10,1
2020-04-01,zrh_schmls,no2,44.41
2020-04-01,zrh_schmls,o3_max_h,75.77
2020-04-01,zrh_schmls,pm10,20.82
2020-04-01,zrh_stmpf,kbi,1
2020-04-01,zrh_stmpf,kbi_no2,1
2020-04-01,zrh_stmpf,kbi_o3,1
2020-04-01,zrh_stmpf,kbi_pm10,1
2020-04-01,zrh_stmpf,no2,28.91
2020-04-01,zrh_stmpf,o3_max_h,88.18
2020-04-01,zrh_stmpf,p,967.05
2020-04-01,zrh_stmpf,pm10,18.71
2020-04-01,zrh_stmpf,t,5.46
2020-04-02,zrh_heub,no2,15.65
2020-04-02,zrh_heub,o3_max_h,107.35
2020-04-02,zrh_rsgrt,kbi,2
2020-04-02,zrh_rsgrt,kbi_no2,1
2020-04-02,zrh_rsgrt,kbi_o3,2
2020-04-02,zrh_rsgrt,kbi_pm10,1
2020-04-02,zrh_rsgrt,no2,52.6
2020-04-02,zrh_rsgrt,o3_max_h,92.56
2020-04-02,zrh_rsgrt,pm10,24.94
2020-04-02,zrh_schmls,kbi,2
2020-04-02,zrh_schmls,kbi_no2,1
2020-04-02,zrh_schmls,kbi_o3,2
2020-04-02,zrh_schmls,kbi_pm10,1
2020-04-02,zrh_schmls,no2,53.34
2020-04-02,zrh_schmls,o3_max_h,98.21
2020-04-02,zrh_schmls,pm10,25.15
2020-04-02,zrh_stmpf,kbi,2
2020-04-02,zrh_stmpf,kbi_no2,1
2020-04-02,zrh_stmpf,kbi_o3,2
2020-04-02,zrh_stmpf,kbi_pm10,1
2020-04-02,zrh_stmpf,no2,38.12
2020-04-02,zrh_stmpf,o3_max_h,106.3
2020-04-02,zrh_stmpf,p,961.78
2020-04-02,zrh_stmpf,pm10,23.42
2020-04-02,zrh_stmpf,t,8.22
2020-04-03,zrh_heub,no2,8.02
2020-04-03,zrh_heub,o3_max_h,109.22
2020-04-03,zrh_rsgrt,kbi,2
2020-04-03,zrh_rsgrt,kbi_no2,1
2020-04-03,zrh_rsgrt,kbi_o3,2
2020-04-03,zrh_rsgrt,kbi_pm10,1
2020-04-03,zrh_rsgrt,no2,38.51
2020-04-03,zrh_rsgrt,o3_max_h,91.26
2020-04-03,zrh_rsgrt,pm10,23.34
2020-04-03,zrh_schmls,kbi,2
2020-04-03,zrh_schmls,kbi_no2,1
2020-04-03,zrh_schmls,kbi_o3,2
2020-04-03,zrh_schmls,kbi_pm10,1
2020-04-03,zrh_schmls,no2,40.61
2020-04-03,zrh_schmls,o3_max_h,91.7
2020-04-03,zrh_schmls,pm10,24.01
2020-04-03,zrh_stmpf,kbi,2
2020-04-03,zrh_stmpf,kbi_no2,1
2020-04-03,zrh_stmpf,kbi_o3,2
2020-04-03,zrh_stmpf,kbi_pm10,1
2020-04-03,zrh_stmpf,no2,22.96
2020-04-03,zrh_stmpf,o3_max_h,108.01
2020-04-03,zrh_stmpf,p,965.4
2020-04-03,zrh_stmpf,pm10,21.89
2020-04-03,zrh_stmpf,t,9.62
2020-04-04,zrh_heub,no2,6.64
2020-04-04,zrh_heub,o3_max_h,114.73
2020-04-04,zrh_rsgrt,kbi,2
2020-04-04,zrh_rsgrt,kbi_no2,1
2020-04-04,zrh_rsgrt,kbi_o3,2
2020-04-04,zrh_rsgrt,kbi_pm10,1
2020-04-04,zrh_rsgrt,no2,25.85
2020-04-04,zrh_rsgrt,o3_max_h,108.01
2020-04-04,zrh_rsgrt,pm10,20.62
2020-04-04,zrh_schmls,kbi,2
2020-04-04,zrh_schmls,kbi_no2,1
2020-04-04,zrh_schmls,kbi_o3,2
2020-04-04,zrh_schmls,kbi_pm10,1
2020-04-04,zrh_schmls,no2,28.87
2020-04-04,zrh_schmls,o3_max_h,104.83
2020-04-04,zrh_schmls,pm10,20.36
2020-04-04,zrh_stmpf,kbi,2
2020-04-04,zrh_stmpf,kbi_no2,1
2020-04-04,zrh_stmpf,kbi_o3,2
2020-04-04,zrh_stmpf,kbi_pm10,1
2020-04-04,zrh_stmpf,no2,18.4
2020-04-04,zrh_stmpf,o3_max_h,109.78
2020-04-04,zrh_stmpf,p,970.23
2020-04-04,zrh_stmpf,pm10,18.61
2020-04-04,zrh_stmpf,t,10.65
2020-04-05,zrh_heub,no2,6.7
2020-04-05,zrh_heub,o3_max_h,109.6
2020-04-05,zrh_rsgrt,kbi,2
2020-04-05,zrh_rsgrt,kbi_no2,1
2020-04-05,zrh_rsgrt,kbi_o3,2
2020-04-05,zrh_rsgrt,kbi_pm10,1
2020-04-05,zrh_rsgrt,no2,24.65
2020-04-05,zrh_rsgrt,o3_max_h,104.85
2020-04-05,zrh_rsgrt,pm10,22.3
2020-04-05,zrh_schmls,kbi,2
2020-04-05,zrh_schmls,kbi_no2,1
2020-04-05,zrh_schmls,kbi_o3,2
2020-04-05,zrh_schmls,kbi_pm10,1
2020-04-05,zrh_schmls,no2,28.48
2020-04-05,zrh_schmls,o3_max_h,105.3
2020-04-05,zrh_schmls,pm10,21.31
2020-04-05,zrh_stmpf,kbi,2
2020-04-05,zrh_stmpf,kbi_no2,1
2020-04-05,zrh_stmpf,kbi_o3,2
2020-04-05,zrh_stmpf,kbi_pm10,1
2020-04-05,zrh_stmpf,no2,18.03
2020-04-05,zrh_stmpf,o3_max_h,105.56
2020-04-05,zrh_stmpf,p,969.99
2020-04-05,zrh_stmpf,pm10,20.27
2020-04-05,zrh_stmpf,t,12.28
2020-04-06,zrh_heub,no2,8.07
2020-04-06,zrh_heub,o3_max_h,124.27
2020-04-06,zrh_rsgrt,kbi,2
2020-04-06,zrh_rsgrt,kbi_no2,1
2020-04-06,zrh_rsgrt,kbi_o3,2
2020-04-06,zrh_rsgrt,kbi_pm10,1
2020-04-06,zrh_rsgrt,no2,55.35
2020-04-06,zrh_rsgrt,o3_max_h,92.97
2020-04-06,zrh_rsgrt,pm10,21.51
2020-04-06,zrh_schmls,kbi,2
2020-04-06,zrh_schmls,kbi_no2,1
2020-04-06,zrh_schmls,kbi_o3,2
2020-04-06,zrh_schmls,kbi_pm10,1
2020-04-06,zrh_schmls,no2,40.83
2020-04-06,zrh_schmls,o3_max_h,115.21
2020-04-06,zrh_schmls,pm10,20.9
2020-04-06,zrh_stmpf,kbi,2
2020-04-06,zrh_stmpf,kbi_no2,1
2020-04-06,zrh_stmpf,kbi_o3,2
2020-04-06,zrh_stmpf,kbi_pm10,1
2020-04-06,zrh_stmpf,no2,29.91
2020-04-06,zrh_stmpf,o3_max_h,118.92
2020-04-06,zrh_stmpf,p,972.22
2020-04-06,zrh_stmpf,pm10,18.71
2020-04-06,zrh_stmpf,t,14.33
2020-04-07,zrh_heub,no2,8.16
2020-04-07,zrh_heub,o3_max_h,130.93
2020-04-07,zrh_rsgrt,kbi,3
2020-04-07,zrh_rsgrt,kbi_no2,1
2020-04-07,zrh_rsgrt,kbi_o3,3
2020-04-07,zrh_rsgrt,kbi_pm10,1
2020-04-07,zrh_rsgrt,no2,43.89
2020-04-07,zrh_rsgrt,o3_max_h,121.33
2020-04-07,zrh_rsgrt,pm10,25.05
2020-04-07,zrh_schmls,kbi,2
2020-04-07,zrh_schmls,kbi_no2,1
2020-04-07,zrh_schmls,kbi_o3,2
2020-04-07,zrh_schmls,kbi_pm10,1
2020-04-07,zrh_schmls,no2,44.18
2020-04-07,zrh_schmls,o3_max_h,116.37
2020-04-07,zrh_schmls,pm10,24.62
2020-04-07,zrh_stmpf,kbi,3
2020-04-07,zrh_stmpf,kbi_no2,1
2020-04-07,zrh_stmpf,kbi_o3,3
2020-04-07,zrh_stmpf,kbi_pm10,1
2020-04-07,zrh_stmpf,no2,33.18
2020-04-07,zrh_stmpf,o3_max_h,121.62
2020-04-07,zrh_stmpf,p,975.72
2020-04-07,zrh_stmpf,pm10,23.27
2020-04-07,zrh_stmpf,t,15.61
2020-04-08,zrh_heub,no2,7.6
2020-04-08,zrh_heub,o3_max_h,132.61
2020-04-08,zrh_rsgrt,kbi,2
2020-04-08,zrh_rsgrt,kbi_no2,1
2020-04-08,zrh_rsgrt,kbi_o3,2
2020-04-08,zrh_rsgrt,kbi_pm10,1
2020-04-08,zrh_rsgrt,no2,54.57
2020-04-08,zrh_rsgrt,o3_max_h,114.99
2020-04-08,zrh_rsgrt,pm10,24.11
2020-04-08,zrh_schmls,kbi,2
2020-04-08,zrh_schmls,kbi_no2,1
2020-04-08,zrh_schmls,kbi_o3,2
2020-04-08,zrh_schmls,kbi_pm10,1
2020-04-08,zrh_schmls,no2,42.28
2020-04-08,zrh_schmls,o3_max_h,119.02
2020-04-08,zrh_schmls,pm10,22.63
2020-04-08,zrh_stmpf,kbi,3
2020-04-08,zrh_stmpf,kbi_no2,1
2020-04-08,zrh_stmpf,kbi_o3,3
2020-04-08,zrh_stmpf,kbi_pm10,1
2020-04-08,zrh_stmpf,no2,31.3
2020-04-08,zrh_stmpf,o3_max_h,126.26
2020-04-08,zrh_stmpf,p,973.76
2020-04-08,zrh_stmpf,pm10,20.26
2020-04-08,zrh_stmpf,t,15.84
2020-04-09,zrh_heub,no2,9.85
2020-04-09,zrh_heub,o3_max_h,137.37
2020-04-09,zrh_rsgrt,kbi,3
2020-04-09,zrh_rsgrt,kbi_no2,1
2020-04-09,zrh_rsgrt,kbi_o3,3
2020-04-09,zrh_rsgrt,kbi_pm10,1
2020-04-09,zrh_rsgrt,no2,52.34
2020-04-09,zrh_rsgrt,o3_max_h,121.89
2020-04-09,zrh_rsgrt,pm10,26.79
2020-04-09,zrh_schmls,kbi,2
2020-04-09,zrh_schmls,kbi_no2,1
2020-04-09,zrh_schmls,kbi_o3,2
2020-04-09,zrh_schmls,kbi_pm10,1
2020-04-09,zrh_schmls,no2,42.36
2020-04-09,zrh_schmls,o3_max_h,112.71
2020-04-09,zrh_schmls,pm10,25.45
2020-04-09,zrh_stmpf,kbi,3
2020-04-09,zrh_stmpf,kbi_no2,1
2020-04-09,zrh_stmpf,kbi_o3,3
2020-04-09,zrh_stmpf,kbi_pm10,1
2020-04-09,zrh_stmpf,no2,32.16
2020-04-09,zrh_stmpf,o3_max_h,126.9
2020-04-09,zrh_stmpf,p,972.07
2020-04-09,zrh_stmpf,pm10,22.8
2020-04-09,zrh_stmpf,t,16.14
2020-04-10,zrh_heub,no2,5.67
2020-04-10,zrh_rsgrt,kbi,3
2020-04-10,zrh_rsgrt,kbi_no2,1
2020-04-10,zrh_rsgrt,kbi_o3,3
2020-04-10,zrh_rsgrt,kbi_pm10,1
2020-04-10,zrh_rsgrt,no2,28.62
2020-04-10,zrh_rsgrt,o3_max_h,127.9
2020-04-10,zrh_rsgrt,pm10,26.32
2020-04-10,zrh_schmls,kbi,3
2020-04-10,zrh_schmls,kbi_no2,1
2020-04-10,zrh_schmls,kbi_o3,3
2020-04-10,zrh_schmls,kbi_pm10,1
2020-04-10,zrh_schmls,no2,24.88
2020-04-10,zrh_schmls,o3_max_h,125.51
2020-04-10,zrh_schmls,pm10,24.91
2020-04-10,zrh_stmpf,kbi,3
2020-04-10,zrh_stmpf,kbi_no2,1
2020-04-10,zrh_stmpf,kbi_o3,3
2020-04-10,zrh_stmpf,kbi_pm10,1
2020-04-10,zrh_stmpf,no2,18.53
2020-04-10,zrh_stmpf,o3_max_h,131.09
2020-04-10,zrh_stmpf,pm10,21.68
2020-04-10,zrh_stmpf,t,16.41
2020-04-11,zrh_rsgrt,kbi,3
2020-04-11,zrh_rsgrt,kbi_no2,1
2020-04-11,zrh_rsgrt,kbi_o3,3
2020-04-11,zrh_rsgrt,kbi_pm10,1
2020-04-11,zrh_rsgrt,no2,36.64
2020-04-11,zrh_rsgrt,o3_max_h,122.72
2020-04-11,zrh_rsgrt,pm10,24.75
2020-04-11,zrh_schmls,kbi,3
2020-04-11,zrh_schmls,kbi_no2,1
2020-04-11,zrh_schmls,kbi_o3,3
2020-04-11,zrh_schmls,kbi_pm10,1
2020-04-11,zrh_schmls,no2,31.46
2020-04-11,zrh_schmls,o3_max_h,124.45
2020-04-11,zrh_schmls,pm10,24.17
2020-04-11,zrh_stmpf,kbi,3
2020-04-11,zrh_stmpf,kbi_no2,1
2020-04-11,zrh_stmpf,kbi_o3,3
2020-04-11,zrh_stmpf,kbi_pm10,1
2020-04-11,zrh_stmpf,no2,19.38
2020-04-11,zrh_stmpf,o3_max_h,128.59
2020-04-11,zrh_stmpf,pm10,20.16
2020-04-11,zrh_stmpf,t,16.68
2020-04-12,zrh_rsgrt,kbi,2
2020-04-12,zrh_rsgrt,kbi_no2,1
2020-04-12,zrh_rsgrt,kbi_o3,2
2020-04-12,zrh_rsgrt,kbi_pm10,1
2020-04-12,zrh_rsgrt,no2,29.21
2020-04-12,zrh_rsgrt,o3_max_h,111.69
2020-04-12,zrh_rsgrt,pm10,22.13
2020-04-12,zrh_schmls,kbi,2
2020-04-12,zrh_schmls,kbi_no2,1
2020-04-12,zrh_schmls,kbi_o3,2
2020-04-12,zrh_schmls,kbi_pm10,1
2020-04-12,zrh_schmls,no2,21.17
2020-04-12,zrh_schmls,o3_max_h,113.16
2020-04-12,zrh_schmls,pm10,20.39
2020-04-12,zrh_stmpf,kbi,2
2020-04-12,zrh_stmpf,kbi_no2,1
2020-04-12,zrh_stmpf,kbi_o3,2
2020-04-12,zrh_stmpf,kbi_pm10,1
2020-04-12,zrh_stmpf,no2,16.06
2020-04-12,zrh_stmpf,o3_max_h,119.15
2020-04-12,zrh_stmpf,pm10,18.8
2020-04-12,zrh_stmpf,t,17.38
2020-04-13,zrh_rsgrt,kbi,2
2020-04-13,zrh_rsgrt,kbi_no2,1
2020-04-13,zrh_rsgrt,kbi_o3,2
2020-04-13,zrh_rsgrt,kbi_pm10,1
2020-04-13,zrh_rsgrt,no2,15.68
2020-04-13,zrh_rsgrt,o3_max_h,111.59
2020-04-13,zrh_rsgrt,pm10,18.09
2020-04-13,zrh_schmls,kbi,2
2020-04-13,zrh_schmls,kbi_no2,1
2020-04-13,zrh_schmls,kbi_o3,2
2020-04-13,zrh_schmls,kbi_pm10,1
2020-04-13,zrh_schmls,no2,13.26
2020-04-13,zrh_schmls,o3_max_h,109.96
2020-04-13,zrh_schmls,pm10,17.33
2020-04-13,zrh_stmpf,kbi,2
2020-04-13,zrh_stmpf,kbi_no2,1
2020-04-13,zrh_stmpf,kbi_o3,2
2020-04-13,zrh_stmpf,kbi_pm10,1
2020-04-13,zrh_stmpf,no2,8.24
2020-04-13,zrh_stmpf,o3_max_h,115.29
2020-04-13,zrh_stmpf,pm10,16.04
2020-04-13,zrh_stmpf,t,16.9
2020-04-14,zrh_rsgrt,kbi,1
2020-04-14,zrh_rsgrt,kbi_no2,1
2020-04-14,zrh_rsgrt,kbi_o3,1
2020-04-14,zrh_rsgrt,kbi_pm10,1
2020-04-14,zrh_rsgrt,no2,16.65
2020-04-14,zrh_rsgrt,o3_max_h,85.96
2020-04-14,zrh_rsgrt,pm10,16.68
2020-04-14,zrh_schmls,kbi,1
2020-04-14,zrh_schmls,kbi_no2,1
2020-04-14,zrh_schmls,kbi_o3,1
2020-04-14,zrh_schmls,kbi_pm10,1
2020-04-14,zrh_schmls,no2,16.04
2020-04-14,zrh_schmls,o3_max_h,85.94
2020-04-14,zrh_schmls,pm10,15.74
2020-04-14,zrh_stmpf,kbi,1
2020-04-14,zrh_stmpf,kbi_no2,1
2020-04-14,zrh_stmpf,kbi_o3,1
2020-04-14,zrh_stmpf,kbi_pm10,1
2020-04-14,zrh_stmpf,no2,10.34
2020-04-14,zrh_stmpf,o3_max_h,87.65
2020-04-14,zrh_stmpf,pm10,15.27
2020-04-14,zrh_stmpf,t,8.64
2020-04-15,zrh_heub,no2,8.9
2020-04-15,zrh_heub,o3_max_h,109.13
2020-04-15,zrh_rsgrt,kbi,2
2020-04-15,zrh_rsgrt,kbi_no2,1
2020-04-15,zrh_rsgrt,kbi_o3,2
2020-04-15,zrh_rsgrt,kbi_pm10,1
2020-04-15,zrh_rsgrt,no2,34.03
2020-04-15,zrh_rsgrt,o3_max_h,93.56
2020-04-15,zrh_rsgrt,pm10,19.2
2020-04-15,zrh_schmls,kbi,2
2020-04-15,zrh_schmls,kbi_no2,1
2020-04-15,zrh_schmls,kbi_o3,2
2020-04-15,zrh_schmls,kbi_pm10,1
2020-04-15,zrh_schmls,no2,33.47
2020-04-15,zrh_schmls,o3_max_h,91.05
2020-04-15,zrh_schmls,pm10,19.87
2020-04-15,zrh_stmpf,kbi,2
2020-04-15,zrh_stmpf,kbi_no2,1
2020-04-15,zrh_stmpf,kbi_o3,2
2020-04-15,zrh_stmpf,kbi_pm10,1
2020-04-15,zrh_stmpf,no2,20.71
2020-04-15,zrh_stmpf,o3_max_h,101.94
2020-04-15,zrh_stmpf,pm10,17.68
2020-04-15,zrh_stmpf,t,10.82
2020-04-16,zrh_heub,no2,9.17
2020-04-16,zrh_heub,o3_max_h,125.73
2020-04-16,zrh_rsgrt,kbi,2
